date_time,date,year,month,month_name,day,hour,weekday,weekday_name,is_weekday,is_rush,temp_celsius,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,volume_bucket
2018-01-13 04:00:00,2018-01-13,2018,1,Jan,13,4,5,Saturday,0,0,-23.07,250.08,0.0,0.0,1,Clear,sky is clear,388,Low (<2000)
2018-01-13 05:00:00,2018-01-13,2018,1,Jan,13,5,5,Saturday,0,0,-23.5,249.65,0.0,0.0,1,Clear,sky is clear,647,Low (<2000)
2018-01-13 06:00:00,2018-01-13,2018,1,Jan,13,6,5,Saturday,0,0,-23.69,249.46,0.0,0.0,1,Clear,sky is clear,1175,Low (<2000)
2018-01-13 07:00:00,2018-01-13,2018,1,Jan,13,7,5,Saturday,0,1,-24.36,248.79,0.0,0.0,5,Clear,sky is clear,1720,Low (<2000)
2018-01-13 08:00:00,2018-01-13,2018,1,Jan,13,8,5,Saturday,0,1,-24.92,248.23,0.0,0.0,5,Clear,sky is clear,2582,Moderate (2000-4999)
2018-01-13 09:00:00,2018-01-13,2018,1,Jan,13,9,5,Saturday,0,1,-24.58,248.57,0.0,0.0,5,Clear,sky is clear,3473,Moderate (2000-4999)
2018-01-13 10:00:00,2018-01-13,2018,1,Jan,13,10,5,Saturday,0,0,-22.79,250.36,0.0,0.0,5,Clear,sky is clear,3916,Moderate (2000-4999)
2018-01-13 11:00:00,2018-01-13,2018,1,Jan,13,11,5,Saturday,0,0,-21.22,251.93,0.0,0.0,1,Clear,sky is clear,4155,Moderate (2000-4999)
2018-01-13 12:00:00,2018-01-13,2018,1,Jan,13,12,5,Saturday,0,0,-19.0,254.15,0.0,0.0,5,Clear,sky is clear,4379,Moderate (2000-4999)
2018-01-13 13:00:00,2018-01-13,2018,1,Jan,13,13,5,Saturday,0,0,-17.86,255.29,0.0,0.0,1,Clear,sky is clear,4595,Moderate (2000-4999)
2018-01-13 14:00:00,2018-01-13,2018,1,Jan,13,14,5,Saturday,0,0,-17.0,256.15,0.0,0.0,1,Clear,sky is clear,4212,Moderate (2000-4999)
2018-01-13 15:00:00,2018-01-13,2018,1,Jan,13,15,5,Saturday,0,0,-16.43,256.72,0.0,0.0,1,Clear,sky is clear,3941,Moderate (2000-4999)
2018-01-13 16:00:00,2018-01-13,2018,1,Jan,13,16,5,Saturday,0,0,-16.0,257.15,0.0,0.0,5,Clear,sky is clear,3601,Moderate (2000-4999)
2018-01-13 17:00:00,2018-01-13,2018,1,Jan,13,17,5,Saturday,0,1,-16.47,256.68,0.0,0.0,5,Clear,sky is clear,3374,Moderate (2000-4999)
2018-01-13 18:00:00,2018-01-13,2018,1,Jan,13,18,5,Saturday,0,1,-17.93,255.22,0.0,0.0,5,Clear,sky is clear,3141,Moderate (2000-4999)
2018-01-13 19:00:00,2018-01-13,2018,1,Jan,13,19,5,Saturday,0,1,-20.13,253.02,0.0,0.0,5,Clear,sky is clear,3479,Moderate (2000-4999)
2018-01-13 20:00:00,2018-01-13,2018,1,Jan,13,20,5,Saturday,0,0,-21.06,252.09,0.0,0.0,1,Clear,sky is clear,3429,Moderate (2000-4999)
2018-01-13 21:00:00,2018-01-13,2018,1,Jan,13,21,5,Saturday,0,0,-22.06,251.09,0.0,0.0,5,Clear,sky is clear,4055,Moderate (2000-4999)
2018-01-13 22:00:00,2018-01-13,2018,1,Jan,13,22,5,Saturday,0,0,-22.52,250.63,0.0,0.0,1,Clear,sky is clear,2990,Moderate (2000-4999)
2018-01-13 23:00:00,2018-01-13,2018,1,Jan,13,23,5,Saturday,0,0,-23.39,249.76,0.0,0.0,1,Clear,sky is clear,1872,Low (<2000)
2018-01-14 00:00:00,2018-01-14,2018,1,Jan,14,0,6,Sunday,0,0,-23.53,249.62,0.0,0.0,1,Clear,sky is clear,1210,Low (<2000)
2018-01-14 01:00:00,2018-01-14,2018,1,Jan,14,1,6,Sunday,0,0,-23.19,249.96,0.0,0.0,1,Clear,sky is clear,756,Low (<2000)
2018-01-14 02:00:00,2018-01-14,2018,1,Jan,14,2,6,Sunday,0,0,-22.99,250.16,0.0,0.0,1,Clear,sky is clear,494,Low (<2000)
2018-01-14 03:00:00,2018-01-14,2018,1,Jan,14,3,6,Sunday,0,0,-22.66,250.49,0.0,0.0,1,Clear,sky is clear,313,Low (<2000)
2018-01-14 04:00:00,2018-01-14,2018,1,Jan,14,4,6,Sunday,0,0,-22.42,250.73,0.0,0.0,1,Clear,sky is clear,271,Low (<2000)
2018-01-14 05:00:00,2018-01-14,2018,1,Jan,14,5,6,Sunday,0,0,-22.93,250.22,0.0,0.0,1,Clear,sky is clear,474,Low (<2000)
2018-01-14 06:00:00,2018-01-14,2018,1,Jan,14,6,6,Sunday,0,0,-21.86,251.29,0.0,0.0,40,Clouds,scattered clouds,735,Low (<2000)
2018-01-14 07:00:00,2018-01-14,2018,1,Jan,14,7,6,Sunday,0,1,-20.13,253.02,0.0,0.0,90,Clouds,overcast clouds,1296,Low (<2000)
2018-01-14 08:00:00,2018-01-14,2018,1,Jan,14,8,6,Sunday,0,1,-18.4,254.75,0.0,0.0,90,Clouds,overcast clouds,1880,Low (<2000)
2018-01-14 09:00:00,2018-01-14,2018,1,Jan,14,9,6,Sunday,0,1,-17.06,256.09,0.0,0.0,90,Snow,light snow,2567,Moderate (2000-4999)
2018-01-14 10:00:00,2018-01-14,2018,1,Jan,14,10,6,Sunday,0,0,-15.8,257.35,0.0,0.0,90,Snow,light snow,3338,Moderate (2000-4999)
2018-01-14 10:00:00,2018-01-14,2018,1,Jan,14,10,6,Sunday,0,0,-15.8,257.35,0.0,0.0,90,Mist,mist,3338,Moderate (2000-4999)
2018-01-14 11:00:00,2018-01-14,2018,1,Jan,14,11,6,Sunday,0,0,-14.01,259.14,0.0,0.0,90,Snow,light snow,3771,Moderate (2000-4999)
2018-01-14 11:00:00,2018-01-14,2018,1,Jan,14,11,6,Sunday,0,0,-14.01,259.14,0.0,0.0,90,Mist,mist,3771,Moderate (2000-4999)
2018-01-14 12:00:00,2018-01-14,2018,1,Jan,14,12,6,Sunday,0,0,-12.67,260.48,0.0,0.0,90,Snow,light snow,4175,Moderate (2000-4999)
2018-01-14 12:00:00,2018-01-14,2018,1,Jan,14,12,6,Sunday,0,0,-12.67,260.48,0.0,0.0,90,Haze,haze,4175,Moderate (2000-4999)
2018-01-14 13:00:00,2018-01-14,2018,1,Jan,14,13,6,Sunday,0,0,-11.36,261.79,0.0,0.0,90,Snow,light snow,4567,Moderate (2000-4999)
2018-01-14 13:00:00,2018-01-14,2018,1,Jan,14,13,6,Sunday,0,0,-11.36,261.79,0.0,0.0,90,Haze,haze,4567,Moderate (2000-4999)
2018-01-14 14:00:00,2018-01-14,2018,1,Jan,14,14,6,Sunday,0,0,-10.71,262.44,0.0,0.0,90,Mist,mist,3873,Moderate (2000-4999)
2018-01-14 14:00:00,2018-01-14,2018,1,Jan,14,14,6,Sunday,0,0,-10.71,262.44,0.0,0.0,90,Snow,snow,3873,Moderate (2000-4999)
2018-01-14 15:00:00,2018-01-14,2018,1,Jan,14,15,6,Sunday,0,0,-10.27,262.88,0.0,0.0,90,Snow,heavy snow,3383,Moderate (2000-4999)
2018-01-14 15:00:00,2018-01-14,2018,1,Jan,14,15,6,Sunday,0,0,-10.27,262.88,0.0,0.0,90,Fog,fog,3383,Moderate (2000-4999)
2018-01-14 16:00:00,2018-01-14,2018,1,Jan,14,16,6,Sunday,0,0,-10.07,263.08,0.0,0.0,90,Snow,snow,2769,Moderate (2000-4999)
2018-01-14 16:00:00,2018-01-14,2018,1,Jan,14,16,6,Sunday,0,0,-10.07,263.08,0.0,0.0,90,Mist,mist,2769,Moderate (2000-4999)
2018-01-14 16:00:00,2018-01-14,2018,1,Jan,14,16,6,Sunday,0,0,-10.07,263.08,0.0,0.0,90,Fog,fog,2769,Moderate (2000-4999)
2018-01-14 17:00:00,2018-01-14,2018,1,Jan,14,17,6,Sunday,0,1,-9.54,263.61,0.0,0.0,90,Snow,snow,2357,Moderate (2000-4999)
2018-01-14 17:00:00,2018-01-14,2018,1,Jan,14,17,6,Sunday,0,1,-9.54,263.61,0.0,0.0,90,Mist,mist,2357,Moderate (2000-4999)
2018-01-14 17:00:00,2018-01-14,2018,1,Jan,14,17,6,Sunday,0,1,-9.54,263.61,0.0,0.0,90,Fog,fog,2357,Moderate (2000-4999)
2018-01-14 18:00:00,2018-01-14,2018,1,Jan,14,18,6,Sunday,0,1,-9.43,263.72,0.0,0.0,90,Mist,mist,1935,Low (<2000)
2018-01-14 18:00:00,2018-01-14,2018,1,Jan,14,18,6,Sunday,0,1,-9.43,263.72,0.0,0.0,90,Snow,light snow,1935,Low (<2000)
2018-01-14 19:00:00,2018-01-14,2018,1,Jan,14,19,6,Sunday,0,1,-8.61,264.54,0.0,0.0,90,Mist,mist,1800,Low (<2000)
2018-01-14 19:00:00,2018-01-14,2018,1,Jan,14,19,6,Sunday,0,1,-8.61,264.54,0.0,0.0,90,Snow,snow,1800,Low (<2000)
2018-01-14 20:00:00,2018-01-14,2018,1,Jan,14,20,6,Sunday,0,0,-8.57,264.58,0.0,0.0,90,Snow,snow,2218,Moderate (2000-4999)
2018-01-14 20:00:00,2018-01-14,2018,1,Jan,14,20,6,Sunday,0,0,-8.57,264.58,0.0,0.0,90,Mist,mist,2218,Moderate (2000-4999)
2018-01-14 21:00:00,2018-01-14,2018,1,Jan,14,21,6,Sunday,0,0,-9.21,263.94,0.0,0.0,90,Snow,snow,2264,Moderate (2000-4999)
2018-01-14 21:00:00,2018-01-14,2018,1,Jan,14,21,6,Sunday,0,0,-9.21,263.94,0.0,0.0,90,Mist,mist,2264,Moderate (2000-4999)
2018-01-14 22:00:00,2018-01-14,2018,1,Jan,14,22,6,Sunday,0,0,-9.74,263.41,0.0,0.0,90,Snow,light snow,2292,Moderate (2000-4999)
2018-01-14 22:00:00,2018-01-14,2018,1,Jan,14,22,6,Sunday,0,0,-9.74,263.41,0.0,0.0,90,Mist,mist,2292,Moderate (2000-4999)
2018-01-14 22:00:00,2018-01-14,2018,1,Jan,14,22,6,Sunday,0,0,-9.74,263.41,0.0,0.0,90,Haze,haze,2292,Moderate (2000-4999)
2018-01-14 23:00:00,2018-01-14,2018,1,Jan,14,23,6,Sunday,0,0,-10.48,262.67,0.0,0.0,90,Snow,light snow,979,Low (<2000)
2018-01-14 23:00:00,2018-01-14,2018,1,Jan,14,23,6,Sunday,0,0,-10.48,262.67,0.0,0.0,90,Mist,mist,979,Low (<2000)
2018-01-15 00:00:00,2018-01-15,2018,1,Jan,15,0,0,Monday,1,0,-10.61,262.54,0.0,0.0,90,Haze,haze,600,Low (<2000)
2018-01-15 00:00:00,2018-01-15,2018,1,Jan,15,0,0,Monday,1,0,-10.61,262.54,0.0,0.0,90,Mist,mist,600,Low (<2000)
2018-01-15 00:00:00,2018-01-15,2018,1,Jan,15,0,0,Monday,1,0,-10.61,262.54,0.0,0.0,90,Snow,light snow,600,Low (<2000)
2018-01-15 01:00:00,2018-01-15,2018,1,Jan,15,1,0,Monday,1,0,-11.21,261.94,0.0,0.0,90,Snow,light snow,341,Low (<2000)
2018-01-15 01:00:00,2018-01-15,2018,1,Jan,15,1,0,Monday,1,0,-11.21,261.94,0.0,0.0,90,Mist,mist,341,Low (<2000)
2018-01-15 02:00:00,2018-01-15,2018,1,Jan,15,2,0,Monday,1,0,-12.01,261.14,0.0,0.0,90,Snow,light snow,269,Low (<2000)
2018-01-15 02:00:00,2018-01-15,2018,1,Jan,15,2,0,Monday,1,0,-12.01,261.14,0.0,0.0,90,Mist,mist,269,Low (<2000)
2018-01-15 03:00:00,2018-01-15,2018,1,Jan,15,3,0,Monday,1,0,-12.34,260.81,0.0,0.0,90,Snow,light snow,347,Low (<2000)
2018-01-15 03:00:00,2018-01-15,2018,1,Jan,15,3,0,Monday,1,0,-12.34,260.81,0.0,0.0,90,Haze,haze,347,Low (<2000)
2018-01-15 04:00:00,2018-01-15,2018,1,Jan,15,4,0,Monday,1,0,-13.07,260.08,0.0,0.0,90,Snow,light snow,775,Low (<2000)
2018-01-15 04:00:00,2018-01-15,2018,1,Jan,15,4,0,Monday,1,0,-13.07,260.08,0.0,0.0,90,Mist,mist,775,Low (<2000)
2018-01-15 04:00:00,2018-01-15,2018,1,Jan,15,4,0,Monday,1,0,-13.07,260.08,0.0,0.0,90,Haze,haze,775,Low (<2000)
2018-01-15 05:00:00,2018-01-15,2018,1,Jan,15,5,0,Monday,1,0,-13.81,259.34,0.0,0.0,90,Mist,mist,2183,Moderate (2000-4999)
2018-01-15 05:00:00,2018-01-15,2018,1,Jan,15,5,0,Monday,1,0,-13.81,259.34,0.0,0.0,90,Snow,light snow,2183,Moderate (2000-4999)
2018-01-15 05:00:00,2018-01-15,2018,1,Jan,15,5,0,Monday,1,0,-13.81,259.34,0.0,0.0,90,Haze,haze,2183,Moderate (2000-4999)
2018-01-15 06:00:00,2018-01-15,2018,1,Jan,15,6,0,Monday,1,0,-14.41,258.74,0.0,0.0,90,Haze,haze,3637,Moderate (2000-4999)
2018-01-15 06:00:00,2018-01-15,2018,1,Jan,15,6,0,Monday,1,0,-14.41,258.74,0.0,0.0,90,Snow,light snow,3637,Moderate (2000-4999)
2018-01-15 07:00:00,2018-01-15,2018,1,Jan,15,7,0,Monday,1,1,-14.87,258.28,0.0,0.0,90,Mist,mist,3651,Moderate (2000-4999)
2018-01-15 07:00:00,2018-01-15,2018,1,Jan,15,7,0,Monday,1,1,-14.87,258.28,0.0,0.0,90,Haze,haze,3651,Moderate (2000-4999)
2018-01-15 07:00:00,2018-01-15,2018,1,Jan,15,7,0,Monday,1,1,-14.87,258.28,0.0,0.0,90,Snow,light snow,3651,Moderate (2000-4999)
2018-01-15 08:00:00,2018-01-15,2018,1,Jan,15,8,0,Monday,1,1,-15.47,257.68,0.0,0.0,90,Snow,light snow,3231,Moderate (2000-4999)
2018-01-15 08:00:00,2018-01-15,2018,1,Jan,15,8,0,Monday,1,1,-15.47,257.68,0.0,0.0,90,Mist,mist,3231,Moderate (2000-4999)
2018-01-15 09:00:00,2018-01-15,2018,1,Jan,15,9,0,Monday,1,1,-16.21,256.94,0.0,0.0,90,Snow,light snow,3410,Moderate (2000-4999)
2018-01-15 09:00:00,2018-01-15,2018,1,Jan,15,9,0,Monday,1,1,-16.21,256.94,0.0,0.0,90,Haze,haze,3410,Moderate (2000-4999)
2018-01-15 10:00:00,2018-01-15,2018,1,Jan,15,10,0,Monday,1,0,-16.14,257.01,0.0,0.0,90,Haze,haze,3307,Moderate (2000-4999)
2018-01-15 10:00:00,2018-01-15,2018,1,Jan,15,10,0,Monday,1,0,-16.14,257.01,0.0,0.0,90,Snow,light snow,3307,Moderate (2000-4999)
2018-01-15 11:00:00,2018-01-15,2018,1,Jan,15,11,0,Monday,1,0,-15.86,257.29,0.0,0.0,75,Haze,haze,3638,Moderate (2000-4999)
2018-01-15 11:00:00,2018-01-15,2018,1,Jan,15,11,0,Monday,1,0,-15.86,257.29,0.0,0.0,75,Snow,light snow,3638,Moderate (2000-4999)
2018-01-15 12:00:00,2018-01-15,2018,1,Jan,15,12,0,Monday,1,0,-15.47,257.68,0.0,0.0,75,Haze,haze,3970,Moderate (2000-4999)
2018-01-15 12:00:00,2018-01-15,2018,1,Jan,15,12,0,Monday,1,0,-15.47,257.68,0.0,0.0,75,Snow,light snow,3970,Moderate (2000-4999)
2018-01-15 13:00:00,2018-01-15,2018,1,Jan,15,13,0,Monday,1,0,-15.14,258.01,0.0,0.0,90,Snow,light snow,4207,Moderate (2000-4999)
2018-01-15 13:00:00,2018-01-15,2018,1,Jan,15,13,0,Monday,1,0,-15.14,258.01,0.0,0.0,90,Haze,haze,4207,Moderate (2000-4999)
2018-01-15 14:00:00,2018-01-15,2018,1,Jan,15,14,0,Monday,1,0,-14.67,258.48,0.0,0.0,90,Haze,haze,4440,Moderate (2000-4999)
2018-01-15 15:00:00,2018-01-15,2018,1,Jan,15,15,0,Monday,1,0,-14.6,258.55,0.0,0.0,75,Snow,light snow,4414,Moderate (2000-4999)
2018-01-15 15:00:00,2018-01-15,2018,1,Jan,15,15,0,Monday,1,0,-14.6,258.55,0.0,0.0,75,Haze,haze,4414,Moderate (2000-4999)
2018-01-15 16:00:00,2018-01-15,2018,1,Jan,15,16,0,Monday,1,0,-14.79,258.36,0.0,0.0,75,Snow,light snow,4800,Moderate (2000-4999)
2018-01-15 16:00:00,2018-01-15,2018,1,Jan,15,16,0,Monday,1,0,-14.79,258.36,0.0,0.0,75,Haze,haze,4800,Moderate (2000-4999)
2018-01-15 17:00:00,2018-01-15,2018,1,Jan,15,17,0,Monday,1,1,-15.29,257.86,0.0,0.0,75,Snow,light snow,4437,Moderate (2000-4999)
2018-01-15 18:00:00,2018-01-15,2018,1,Jan,15,18,0,Monday,1,1,-15.58,257.57,0.0,0.0,90,Snow,light snow,3528,Moderate (2000-4999)
2018-01-15 19:00:00,2018-01-15,2018,1,Jan,15,19,0,Monday,1,1,-15.43,257.72,0.0,0.0,90,Snow,light snow,2611,Moderate (2000-4999)
2018-01-15 20:00:00,2018-01-15,2018,1,Jan,15,20,0,Monday,1,0,-16.13,257.02,0.0,0.0,90,Snow,light snow,2162,Moderate (2000-4999)
2018-01-15 21:00:00,2018-01-15,2018,1,Jan,15,21,0,Monday,1,0,-16.14,257.01,0.0,0.0,90,Snow,light snow,1977,Low (<2000)
2018-01-15 22:00:00,2018-01-15,2018,1,Jan,15,22,0,Monday,1,0,-16.43,256.72,0.0,0.0,40,Snow,light snow,1430,Low (<2000)
2018-01-15 23:00:00,2018-01-15,2018,1,Jan,15,23,0,Monday,1,0,-16.5,256.65,0.0,0.0,75,Snow,light snow,888,Low (<2000)
2018-01-16 00:00:00,2018-01-16,2018,1,Jan,16,0,1,Tuesday,1,0,-16.8,256.35,0.0,0.0,40,Snow,light snow,494,Low (<2000)
2018-01-16 01:00:00,2018-01-16,2018,1,Jan,16,1,1,Tuesday,1,0,-16.87,256.28,0.0,0.0,1,Snow,light snow,321,Low (<2000)
2018-01-16 02:00:00,2018-01-16,2018,1,Jan,16,2,1,Tuesday,1,0,-17.14,256.01,0.0,0.0,1,Clear,sky is clear,255,Low (<2000)
2018-01-16 03:00:00,2018-01-16,2018,1,Jan,16,3,1,Tuesday,1,0,-17.6,255.55,0.0,0.0,1,Snow,light snow,354,Low (<2000)
2018-01-16 04:00:00,2018-01-16,2018,1,Jan,16,4,1,Tuesday,1,0,-18.0,255.15,0.0,0.0,20,Snow,light snow,872,Low (<2000)
2018-01-16 05:00:00,2018-01-16,2018,1,Jan,16,5,1,Tuesday,1,0,-17.53,255.62,0.0,0.0,75,Snow,light snow,2836,Moderate (2000-4999)
2018-01-16 06:00:00,2018-01-16,2018,1,Jan,16,6,1,Tuesday,1,0,-17.34,255.81,0.0,0.0,90,Snow,light snow,5254,Heavy (>=5000)
2018-01-16 07:00:00,2018-01-16,2018,1,Jan,16,7,1,Tuesday,1,1,-17.54,255.61,0.0,0.0,90,Snow,light snow,5568,Heavy (>=5000)
2018-01-16 08:00:00,2018-01-16,2018,1,Jan,16,8,1,Tuesday,1,1,-17.74,255.41,0.0,0.0,75,Snow,light snow,5066,Heavy (>=5000)
2018-01-16 09:00:00,2018-01-16,2018,1,Jan,16,9,1,Tuesday,1,1,-17.65,255.5,0.0,0.0,5,Mist,mist,5045,Heavy (>=5000)
2018-01-16 09:00:00,2018-01-16,2018,1,Jan,16,9,1,Tuesday,1,1,-17.65,255.5,0.0,0.0,5,Snow,light snow,5045,Heavy (>=5000)
2018-01-16 10:00:00,2018-01-16,2018,1,Jan,16,10,1,Tuesday,1,0,-17.74,255.41,0.0,0.0,90,Snow,light snow,4302,Moderate (2000-4999)
2018-01-16 11:00:00,2018-01-16,2018,1,Jan,16,11,1,Tuesday,1,0,-16.86,256.29,0.0,0.0,20,Snow,light snow,4332,Moderate (2000-4999)
2018-01-16 11:00:00,2018-01-16,2018,1,Jan,16,11,1,Tuesday,1,0,-16.86,256.29,0.0,0.0,20,Mist,mist,4332,Moderate (2000-4999)
2018-01-16 12:00:00,2018-01-16,2018,1,Jan,16,12,1,Tuesday,1,0,-16.22,256.93,0.0,0.0,1,Clear,sky is clear,4602,Moderate (2000-4999)
2018-01-16 13:00:00,2018-01-16,2018,1,Jan,16,13,1,Tuesday,1,0,-15.21,257.94,0.0,0.0,1,Clear,sky is clear,4608,Moderate (2000-4999)
2018-01-16 14:00:00,2018-01-16,2018,1,Jan,16,14,1,Tuesday,1,0,-14.54,258.61,0.0,0.0,5,Clear,sky is clear,4625,Moderate (2000-4999)
2018-01-16 15:00:00,2018-01-16,2018,1,Jan,16,15,1,Tuesday,1,0,-14.01,259.14,0.0,0.0,5,Clear,sky is clear,5424,Heavy (>=5000)
2018-01-16 16:00:00,2018-01-16,2018,1,Jan,16,16,1,Tuesday,1,0,-13.79,259.36,0.0,0.0,1,Clear,sky is clear,6186,Heavy (>=5000)
2018-01-16 17:00:00,2018-01-16,2018,1,Jan,16,17,1,Tuesday,1,1,-14.36,258.79,0.0,0.0,5,Clear,sky is clear,5809,Heavy (>=5000)
2018-01-16 18:00:00,2018-01-16,2018,1,Jan,16,18,1,Tuesday,1,1,-15.64,257.51,0.0,0.0,5,Clear,sky is clear,4066,Moderate (2000-4999)
2018-01-16 19:00:00,2018-01-16,2018,1,Jan,16,19,1,Tuesday,1,1,-16.86,256.29,0.0,0.0,5,Clear,sky is clear,2924,Moderate (2000-4999)
2018-01-16 20:00:00,2018-01-16,2018,1,Jan,16,20,1,Tuesday,1,0,-17.22,255.93,0.0,0.0,5,Clear,sky is clear,2574,Moderate (2000-4999)
2018-01-16 21:00:00,2018-01-16,2018,1,Jan,16,21,1,Tuesday,1,0,-17.57,255.58,0.0,0.0,1,Clear,sky is clear,2330,Moderate (2000-4999)
2018-01-16 22:00:00,2018-01-16,2018,1,Jan,16,22,1,Tuesday,1,0,-17.73,255.42,0.0,0.0,1,Clear,sky is clear,1522,Low (<2000)
2018-01-16 23:00:00,2018-01-16,2018,1,Jan,16,23,1,Tuesday,1,0,-18.27,254.88,0.0,0.0,1,Clear,sky is clear,977,Low (<2000)
2018-01-17 00:00:00,2018-01-17,2018,1,Jan,17,0,2,Wednesday,1,0,-18.37,254.78,0.0,0.0,1,Clear,sky is clear,491,Low (<2000)
2018-01-17 01:00:00,2018-01-17,2018,1,Jan,17,1,2,Wednesday,1,0,-18.6,254.55,0.0,0.0,1,Clear,sky is clear,303,Low (<2000)
2018-01-17 02:00:00,2018-01-17,2018,1,Jan,17,2,2,Wednesday,1,0,-18.6,254.55,0.0,0.0,1,Clear,sky is clear,245,Low (<2000)
2018-01-17 03:00:00,2018-01-17,2018,1,Jan,17,3,2,Wednesday,1,0,-18.53,254.62,0.0,0.0,1,Clear,sky is clear,346,Low (<2000)
2018-01-17 04:00:00,2018-01-17,2018,1,Jan,17,4,2,Wednesday,1,0,-18.26,254.89,0.0,0.0,1,Clear,sky is clear,882,Low (<2000)
2018-01-17 05:00:00,2018-01-17,2018,1,Jan,17,5,2,Wednesday,1,0,-17.87,255.28,0.0,0.0,1,Clear,sky is clear,2856,Moderate (2000-4999)
2018-01-17 06:00:00,2018-01-17,2018,1,Jan,17,6,2,Wednesday,1,0,-17.27,255.88,0.0,0.0,1,Clear,sky is clear,5351,Heavy (>=5000)
2018-01-17 07:00:00,2018-01-17,2018,1,Jan,17,7,2,Wednesday,1,1,-16.57,256.58,0.0,0.0,1,Clear,sky is clear,5684,Heavy (>=5000)
2018-01-17 08:00:00,2018-01-17,2018,1,Jan,17,8,2,Wednesday,1,1,-16.14,257.01,0.0,0.0,40,Clouds,scattered clouds,5345,Heavy (>=5000)
2018-01-17 09:00:00,2018-01-17,2018,1,Jan,17,9,2,Wednesday,1,1,-14.72,258.43,0.0,0.0,40,Clouds,scattered clouds,4847,Moderate (2000-4999)
2018-01-17 10:00:00,2018-01-17,2018,1,Jan,17,10,2,Wednesday,1,0,-12.44,260.71,0.0,0.0,75,Clouds,broken clouds,4412,Moderate (2000-4999)
2018-01-17 11:00:00,2018-01-17,2018,1,Jan,17,11,2,Wednesday,1,0,-10.34,262.81,0.0,0.0,1,Clear,sky is clear,4497,Moderate (2000-4999)
2018-01-17 12:00:00,2018-01-17,2018,1,Jan,17,12,2,Wednesday,1,0,-8.08,265.07,0.0,0.0,1,Clear,sky is clear,4653,Moderate (2000-4999)
2018-01-17 13:00:00,2018-01-17,2018,1,Jan,17,13,2,Wednesday,1,0,-6.54,266.61,0.0,0.0,20,Clouds,few clouds,4917,Moderate (2000-4999)
2018-01-17 14:00:00,2018-01-17,2018,1,Jan,17,14,2,Wednesday,1,0,-5.29,267.86,0.0,0.0,1,Clear,sky is clear,5147,Heavy (>=5000)
2018-01-17 15:00:00,2018-01-17,2018,1,Jan,17,15,2,Wednesday,1,0,-3.57,269.58,0.0,0.0,1,Clear,sky is clear,3271,Moderate (2000-4999)
2018-01-17 16:00:00,2018-01-17,2018,1,Jan,17,16,2,Wednesday,1,0,-2.79,270.36,0.0,0.0,5,Clear,sky is clear,5287,Heavy (>=5000)
2018-01-17 17:00:00,2018-01-17,2018,1,Jan,17,17,2,Wednesday,1,1,-3.36,269.79,0.0,0.0,5,Clear,sky is clear,5676,Heavy (>=5000)
2018-01-17 18:00:00,2018-01-17,2018,1,Jan,17,18,2,Wednesday,1,1,-3.28,269.87,0.0,0.0,5,Clear,sky is clear,4207,Moderate (2000-4999)
2018-01-17 19:00:00,2018-01-17,2018,1,Jan,17,19,2,Wednesday,1,1,-3.29,269.86,0.0,0.0,5,Clear,sky is clear,3080,Moderate (2000-4999)
2018-01-17 20:00:00,2018-01-17,2018,1,Jan,17,20,2,Wednesday,1,0,-3.43,269.72,0.0,0.0,5,Clear,sky is clear,2777,Moderate (2000-4999)
2018-01-17 21:00:00,2018-01-17,2018,1,Jan,17,21,2,Wednesday,1,0,-3.14,270.01,0.0,0.0,5,Clear,sky is clear,2278,Moderate (2000-4999)
2018-01-17 22:00:00,2018-01-17,2018,1,Jan,17,22,2,Wednesday,1,0,-3.36,269.79,0.0,0.0,1,Clear,sky is clear,1706,Low (<2000)
2018-01-17 23:00:00,2018-01-17,2018,1,Jan,17,23,2,Wednesday,1,0,-3.86,269.29,0.0,0.0,1,Clear,sky is clear,2597,Moderate (2000-4999)
2018-01-18 00:00:00,2018-01-18,2018,1,Jan,18,0,3,Thursday,1,0,-4.07,269.08,0.0,0.0,1,Clear,sky is clear,756,Low (<2000)
2018-01-18 01:00:00,2018-01-18,2018,1,Jan,18,1,3,Thursday,1,0,-4.74,268.41,0.0,0.0,1,Clear,sky is clear,352,Low (<2000)
2018-01-18 03:00:00,2018-01-18,2018,1,Jan,18,3,3,Thursday,1,0,-5.08,268.07,0.0,0.0,1,Clear,sky is clear,366,Low (<2000)
2018-01-18 04:00:00,2018-01-18,2018,1,Jan,18,4,3,Thursday,1,0,-5.5,267.65,0.0,0.0,1,Clear,sky is clear,883,Low (<2000)
2018-01-18 05:00:00,2018-01-18,2018,1,Jan,18,5,3,Thursday,1,0,-4.87,268.28,0.0,0.0,1,Clear,sky is clear,2952,Moderate (2000-4999)
2018-01-18 06:00:00,2018-01-18,2018,1,Jan,18,6,3,Thursday,1,0,-4.5,268.65,0.0,0.0,1,Clear,sky is clear,5369,Heavy (>=5000)
2018-01-18 07:00:00,2018-01-18,2018,1,Jan,18,7,3,Thursday,1,1,-5.07,268.08,0.0,0.0,1,Clear,sky is clear,5848,Heavy (>=5000)
2018-01-18 08:00:00,2018-01-18,2018,1,Jan,18,8,3,Thursday,1,1,-5.57,267.58,0.0,0.0,40,Clouds,scattered clouds,5751,Heavy (>=5000)
